Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
Cre12.g541352.t1.1,Cytoplasm,,Peripheral|Transmembrane,0.37599998712539673,0.1120000034570694,0.11890000104904175,0.31859999895095825,0.20069999992847443,0.2565999925136566,0.4474000036716461,0.42500001192092896,0.3504999876022339,0.07940000295639038,0.7269999980926514,0.7376999855041504,0.2467000037431717,0.29750001430511475
Cre12.g541352.t2.1,Cytoplasm,,Peripheral|Transmembrane,0.37599998712539673,0.1120000034570694,0.11890000104904175,0.31859999895095825,0.20069999992847443,0.2565999925136566,0.4474000036716461,0.42500001192092896,0.3504999876022339,0.07940000295639038,0.7269999980926514,0.7376999855041504,0.2467000037431717,0.29750001430511475
Cre12.g541850.t1.2,Cytoplasm,Nuclear localization signal,Soluble,0.6748999953269958,0.4465000033378601,0.13660000264644623,0.11829999834299088,0.3073999881744385,0.14839999377727509,0.08420000225305557,0.24950000643730164,0.03880000114440918,0.01899999938905239,0.33899998664855957,0.05609999969601631,0.05559999868273735,0.6173999905586243
Cre12.g542300.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.2281000018119812,0.0982000008225441,0.08030000329017639,0.04399999976158142,0.06419999897480011,0.9835000038146973,0.03519999980926514,0.026200000196695328,0.04740000143647194,0.007400000002235174,0.4982999861240387,0.08709999918937683,0.08609999716281891,0.830299973487854
Cre12.g542850.t1.2,Cytoplasm,Nuclear localization signal,Soluble,0.794700026512146,0.43639999628067017,0.05429999902844429,0.1453000009059906,0.10999999940395355,0.002899999963119626,0.12150000035762787,0.05510000139474869,0.042100001126527786,0.03840000182390213,0.3546000123023987,0.019200000911951065,0.03700000047683716,0.8661999702453613
Cre12.g543350.t1.1,Cytoplasm,,Soluble,0.7343000173568726,0.16419999301433563,0.12890000641345978,0.11209999769926071,0.13750000298023224,0.03869999945163727,0.18050000071525574,0.2012999951839447,0.16329999268054962,0.019899999722838402,0.4478999972343445,0.13619999587535858,0.13459999859333038,0.7294999957084656
Cre12.g543350.t2.1,Cytoplasm,,Soluble,0.7343000173568726,0.16419999301433563,0.12890000641345978,0.11209999769926071,0.13750000298023224,0.03869999945163727,0.18050000071525574,0.2012999951839447,0.16329999268054962,0.019899999722838402,0.4478999972343445,0.13619999587535858,0.13459999859333038,0.7294999957084656
Cre12.g543350.t3.1,Cytoplasm,,Soluble,0.7343000173568726,0.16419999301433563,0.12890000641345978,0.11209999769926071,0.13750000298023224,0.03869999945163727,0.18050000071525574,0.2012999951839447,0.16329999268054962,0.019899999722838402,0.4478999972343445,0.13619999587535858,0.13459999859333038,0.7294999957084656
Cre12.g543400.t1.2,Cytoplasm,,Soluble,0.7346000075340271,0.2078000009059906,0.10429999977350235,0.12919999659061432,0.1500999927520752,0.04839999973773956,0.13420000672340393,0.22120000422000885,0.13840000331401825,0.01720000058412552,0.4323999881744385,0.12860000133514404,0.12389999628067017,0.7445999979972839
Cre12.g545101.t1.1,Cytoplasm,,Soluble,0.8274999856948853,0.1282999962568283,0.01850000023841858,0.13860000669956207,0.11789999902248383,0.022199999541044235,0.14069999754428864,0.28040000796318054,0.16050000488758087,0.041600000113248825,0.4410000145435333,0.1136000007390976,0.09780000150203705,0.8201000094413757
Cre12.g546050.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.15960000455379486,0.10419999808073044,0.02710000053048134,0.04179999977350235,0.16869999468326569,0.9819999933242798,0.01759999990463257,0.02329999953508377,0.03590000048279762,0.004999999888241291,0.5773000121116638,0.0348999984562397,0.18790000677108765,0.8126000165939331
Cre12.g547351.t1.2,Cell membrane,Transmembrane domain,Transmembrane,0.2809000015258789,0.1274999976158142,0.06589999794960022,0.7335000038146973,0.027000000700354576,0.03819999843835831,0.22220000624656677,0.3027999997138977,0.16380000114440918,0.012500000186264515,0.1420000046491623,0.9211999773979187,0.25200000405311584,0.20919999480247498
Cre12.g548400.t1.2,Plastid,Chloroplast transit peptide,Peripheral,0.12039999663829803,0.08730000257492065,0.04569999873638153,0.047600001096725464,0.179299995303154,0.8956999778747559,0.024000000208616257,0.04430000111460686,0.03700000047683716,0.004999999888241291,0.7373999953269958,0.3334999978542328,0.03920000046491623,0.29429998993873596
Cre12.g549300.t1.2,Lysosome/Vacuole,,Transmembrane,0.3465000092983246,0.05559999868273735,0.13650000095367432,0.48730000853538513,0.10939999669790268,0.024700000882148743,0.45249998569488525,0.6761999726295471,0.521399974822998,0.020099999383091927,0.10040000081062317,0.8784999847412109,0.14110000431537628,0.2353000044822693
Cre12.g550700.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.2565999925136566,0.07450000196695328,0.02669999934732914,0.02199999988079071,0.09690000116825104,0.9897000193595886,0.015799999237060547,0.030799999833106995,0.0625,0.010999999940395355,0.47929999232292175,0.12950000166893005,0.07670000195503235,0.7699999809265137
Cre12.g552200.t1.2,Plastid,Chloroplast transit peptide,Peripheral|Soluble,0.17630000412464142,0.0966000035405159,0.03009999915957451,0.04780000075697899,0.0869000032544136,0.975600004196167,0.03790000081062317,0.066600002348423,0.05389999970793724,0.006200000178068876,0.6104000210762024,0.06769999861717224,0.0746999979019165,0.7955999970436096
Cre12.g552850.t1.1,Plastid,Chloroplast transit peptide,Peripheral|Soluble,0.14489999413490295,0.05900000035762787,0.045099999755620956,0.03150000050663948,0.07490000128746033,0.9789999723434448,0.04479999840259552,0.027699999511241913,0.07930000126361847,0.01119999960064888,0.6003999710083008,0.0794999971985817,0.0568000003695488,0.7738000154495239
Cre12.g553250.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.16979999840259552,0.09019999951124191,0.033799998462200165,0.01899999938905239,0.0917000025510788,0.9843000173568726,0.01769999973475933,0.03620000183582306,0.03880000114440918,0.0038999998942017555,0.5620999932289124,0.07540000230073929,0.17919999361038208,0.7529000043869019
Cre12.g554850.t1.2,Cytoplasm,,Soluble,0.7272999882698059,0.303600013256073,0.03280000016093254,0.0722000002861023,0.11969999969005585,0.010999999940395355,0.11879999935626984,0.0997999981045723,0.1437000036239624,0.031700000166893005,0.30790001153945923,0.015799999237060547,0.227400004863739,0.8014000058174133
Cre12.g554953.t1.1,Cytoplasm,,Soluble,0.632099986076355,0.20029999315738678,0.12070000171661377,0.06599999964237213,0.42100000381469727,0.04859999939799309,0.09640000015497208,0.26759999990463257,0.2224999964237213,0.18299999833106995,0.3540000021457672,0.08110000193119049,0.07609999924898148,0.7986999750137329
Cre12.g555250.t1.2,Mitochondrion,Mitochondrial transit peptide,Peripheral,0.07450000196695328,0.05299999937415123,0.013299999758601189,0.0820000022649765,0.9783999919891357,0.00559999980032444,0.004999999888241291,0.03720000013709068,0.019200000911951065,0.05999999865889549,0.7390999794006348,0.36719998717308044,0.10119999945163727,0.31619998812675476
Cre12.g555450.t1.2,Cytoplasm,Nuclear localization signal,Soluble,0.8062999844551086,0.415800005197525,0.17970000207424164,0.10320000350475311,0.07779999822378159,0.016899999231100082,0.07980000227689743,0.2134000062942505,0.20090000331401825,0.00139999995008111,0.42669999599456787,0.056299999356269836,0.0868000015616417,0.8072999715805054
Cre12.g555500.t1.2,Cytoplasm,,Soluble,0.5985999703407288,0.24869999289512634,0.1290999948978424,0.07509999722242355,0.10540000349283218,0.37540000677108765,0.027799999341368675,0.03779999911785126,0.026900000870227814,0.020500000566244125,0.3474000096321106,0.21299999952316284,0.0997999981045723,0.7049999833106995
Cre12.g555951.t1.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6195999979972839,0.28369998931884766,0.09440000355243683,0.05130000039935112,0.21459999680519104,0.2800000011920929,0.09019999951124191,0.1282999962568283,0.20919999480247498,0.10000000149011612,0.40779998898506165,0.09719999879598618,0.10440000146627426,0.8269000053405762
Cre12.g556600.t1.2,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.8087000250816345,0.5026999711990356,0.052299998700618744,0.2500999867916107,0.1923999935388565,0.05950000137090683,0.16680000722408295,0.14790000021457672,0.10920000076293945,0.12349999696016312,0.461899995803833,0.10180000215768814,0.320499986410141,0.7335000038146973
Cre12.g557600.t1.1,Cytoplasm,,Soluble,0.650600016117096,0.19339999556541443,0.45419999957084656,0.2272000014781952,0.3418000042438507,0.04340000078082085,0.1005999967455864,0.14159999787807465,0.11169999837875366,0.20659999549388885,0.459199994802475,0.054999999701976776,0.2393999993801117,0.8055999875068665
Cre12.g557700.t1.2,Cytoplasm|Mitochondrion,Peroxisomal targeting signal,Soluble,0.60589998960495,0.2888999879360199,0.2865999937057495,0.13940000534057617,0.6503000259399414,0.2768000066280365,0.08049999922513962,0.11259999871253967,0.07440000027418137,0.15790000557899475,0.39100000262260437,0.12809999287128448,0.09470000118017197,0.7372000217437744
Cre12.g557750.t1.1,Endoplasmic reticulum,Transmembrane domain,Transmembrane,0.164900004863739,0.121799997985363,0.02160000056028366,0.13650000095367432,0.21539999544620514,0.025200000032782555,0.8817999958992004,0.11959999799728394,0.1565999984741211,0.0071000000461936,0.49230000376701355,0.802299976348877,0.10580000281333923,0.30820000171661377
Cre12.g557900.t1.2,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Transmembrane,0.22910000383853912,0.11079999804496765,0.040300000458955765,0.15369999408721924,0.05790000036358833,0.01679999940097332,0.9083999991416931,0.36980000138282776,0.24940000474452972,0.01730000041425228,0.05290000140666962,0.9937000274658203,0.019700000062584877,0.10109999775886536
Cre12.g557950.t1.2,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.48010000586509705,0.626800000667572,0.0737999975681305,0.17749999463558197,0.10339999943971634,0.011300000362098217,0.27399998903274536,0.09350000321865082,0.17890000343322754,0.0017999999690800905,0.35440000891685486,0.052400000393390656,0.11900000274181366,0.7856000065803528
Cre12.g558450.t1.2,Cytoplasm,,Soluble,0.8064000010490417,0.2054000049829483,0.06499999761581421,0.1120000034570694,0.1551000028848648,0.055799998342990875,0.1826999932527542,0.40119999647140503,0.2825999855995178,0.062199998646974564,0.5235000252723694,0.08299999684095383,0.1996999979019165,0.7246000170707703
Cre12.g558700.t1.2,Cytoplasm,,Soluble,0.828000009059906,0.2903999984264374,0.04190000146627426,0.12380000203847885,0.11789999902248383,0.026499999687075615,0.1891999989748001,0.19699999690055847,0.08529999852180481,0.08789999783039093,0.3831999897956848,0.053599998354911804,0.09759999811649323,0.8551999926567078
Cre12.g559950.t1.2,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.16259999573230743,0.066600002348423,0.02250000089406967,0.03310000151395798,0.9715999960899353,0.008200000040233135,0.05559999868273735,0.03970000147819519,0.1143999993801117,0.01889999955892563,0.7099000215530396,0.04659999907016754,0.058800000697374344,0.5960999727249146
Cre12.g560200.t1.2,Cytoplasm,,Soluble,0.6359999775886536,0.45329999923706055,0.1151999980211258,0.10660000145435333,0.3336000144481659,0.04639999940991402,0.13259999454021454,0.38999998569488525,0.14890000224113464,0.23960000276565552,0.36649999022483826,0.12880000472068787,0.14030000567436218,0.7657999992370605
Cre12.g560550.t1.1,Plastid,Chloroplast transit peptide,Soluble,0.23960000276565552,0.05719999969005585,0.05169999971985817,0.0340999998152256,0.2865999937057495,0.9642000198364258,0.024000000208616257,0.018400000408291817,0.03550000116229057,0.002099999925121665,0.4722000062465668,0.11050000041723251,0.05480000004172325,0.7613000273704529
Cre12.g560600.t1.1,Cytoplasm,,Soluble,0.6035000085830688,0.2773999869823456,0.046300001442432404,0.2206999957561493,0.057100001722574234,0.16820000112056732,0.07580000162124634,0.1509000062942505,0.08389999717473984,0.010900000110268593,0.4602999985218048,0.17659999430179596,0.16599999368190765,0.6980999708175659
Cre13.g561850.t1.1,Plastid,Chloroplast transit peptide,Peripheral|Soluble,0.19820000231266022,0.05649999901652336,0.06750000268220901,0.03150000050663948,0.0925000011920929,0.9869999885559082,0.029400000348687172,0.0333000011742115,0.04780000075697899,0.005400000140070915,0.6488999724388123,0.05770000070333481,0.14560000598430634,0.7709000110626221
Cre13.g562501.t1.1,Plastid,Chloroplast transit peptide,Soluble,0.1940000057220459,0.0471000000834465,0.08229999989271164,0.08009999990463257,0.5202000141143799,0.9262999892234802,0.015200000256299973,0.021199999377131462,0.033900000154972076,0.023900000378489494,0.4611000120639801,0.10490000247955322,0.10899999737739563,0.8019999861717224
Cre13.g563550.t1.1,Cytoplasm,,Soluble,0.5242000222206116,0.23639999330043793,0.10279999673366547,0.40549999475479126,0.12700000405311584,0.08760000020265579,0.0738999992609024,0.17399999499320984,0.07940000295639038,0.01600000075995922,0.4812999963760376,0.23019999265670776,0.06530000269412994,0.6323000192642212
Cre13.g564650.t1.1,Cell membrane,Transmembrane domain,Transmembrane,0.21549999713897705,0.05000000074505806,0.07240000367164612,0.5758000016212463,0.19120000302791595,0.15219999849796295,0.2703000009059906,0.39399999380111694,0.2953999936580658,0.016300000250339508,0.25949999690055847,0.9241999983787537,0.09009999781847,0.18080000579357147
Cre13.g564800.t1.1,Cytoplasm,,Peripheral|Soluble,0.609499990940094,0.1339000016450882,0.10930000245571136,0.3847000002861023,0.0869000032544136,0.11789999902248383,0.1339000016450882,0.2978000044822693,0.09709999710321426,0.14749999344348907,0.6105999946594238,0.22010000050067902,0.21199999749660492,0.6370000243186951
Cre13.g565321.t1.1,Cytoplasm,,Soluble,0.576200008392334,0.4115000069141388,0.09220000356435776,0.08669999986886978,0.18559999763965607,0.2079000025987625,0.11050000041723251,0.06069999933242798,0.11909999698400497,0.07649999856948853,0.4535999894142151,0.1753000020980835,0.08089999854564667,0.7364000082015991
Cre13.g565450.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.21040000021457672,0.0966000035405159,0.045899998396635056,0.05220000073313713,0.15469999611377716,0.9736999869346619,0.011900000274181366,0.04859999939799309,0.04899999871850014,0.016499999910593033,0.4489000141620636,0.08160000294446945,0.06390000134706497,0.8065000176429749
Cre13.g565650.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.17190000414848328,0.12680000066757202,0.014800000004470348,0.027499999850988388,0.396699994802475,0.8248000144958496,0.031700000166893005,0.040699999779462814,0.04969999939203262,0.10019999742507935,0.5379999876022339,0.10530000180006027,0.23199999332427979,0.767799973487854
Cre13.g566000.t1.2,Cytoplasm,Nuclear localization signal,Soluble,0.6955000162124634,0.44179999828338623,0.04320000112056732,0.19259999692440033,0.13819999992847443,0.16869999468326569,0.07819999754428864,0.1565999984741211,0.03629999980330467,0.06780000030994415,0.3776000142097473,0.1005999967455864,0.09099999815225601,0.8411999940872192
Cre13.g566650.t1.2,Cytoplasm,Peroxisomal targeting signal,Soluble,0.5799999833106995,0.16660000383853912,0.08089999854564667,0.23549999296665192,0.1842000037431717,0.03849999979138374,0.219200000166893,0.31839999556541443,0.3529999852180481,0.09260000288486481,0.49160000681877136,0.1282999962568283,0.11959999799728394,0.7089999914169312
Cre13.g566650.t2.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.5799999833106995,0.16660000383853912,0.08089999854564667,0.23549999296665192,0.1842000037431717,0.03849999979138374,0.219200000166893,0.31839999556541443,0.3529999852180481,0.09260000288486481,0.49160000681877136,0.1282999962568283,0.11959999799728394,0.7089999914169312
Cre13.g567100.t1.1,Mitochondrion,Mitochondrial transit peptide,Transmembrane,0.13500000536441803,0.0868000015616417,0.04729999974370003,0.08590000122785568,0.8592000007629395,0.19189999997615814,0.0934000015258789,0.032999999821186066,0.05209999904036522,0.031599998474121094,0.40299999713897705,0.6858000159263611,0.07599999755620956,0.42730000615119934
Cre13.g567600.t1.2,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.20880000293254852,0.05480000004172325,0.09019999951124191,0.04270000010728836,0.944599986076355,0.01590000092983246,0.03880000114440918,0.06949999928474426,0.21979999542236328,0.00930000003427267,0.7843000292778015,0.12160000205039978,0.043800000101327896,0.5425999760627747
Cre13.g567950.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.10040000081062317,0.14339999854564667,0.026000000536441803,0.030799999833106995,0.0430000014603138,0.9905999898910522,0.019300000742077827,0.01759999990463257,0.02930000051856041,0.003800000064074993,0.515999972820282,0.062300000339746475,0.1517000049352646,0.803600013256073
Cre13.g568600.t1.1,Plastid,,Soluble,0.26330000162124634,0.05909999832510948,0.49309998750686646,0.1915999948978424,0.2590999901294708,0.7117000222206116,0.04520000144839287,0.14219999313354492,0.06669999659061432,0.019700000062584877,0.2964000105857849,0.2492000013589859,0.0608999989926815,0.6751000285148621
Cre13.g568600.t2.1,Plastid,,Soluble,0.26330000162124634,0.05909999832510948,0.49309998750686646,0.1915999948978424,0.2590999901294708,0.7117000222206116,0.04520000144839287,0.14219999313354492,0.06669999659061432,0.019700000062584877,0.2964000105857849,0.2492000013589859,0.0608999989926815,0.6751000285148621
Cre13.g568600.t3.1,Plastid,,Soluble,0.26330000162124634,0.05909999832510948,0.49309998750686646,0.1915999948978424,0.2590999901294708,0.7117000222206116,0.04520000144839287,0.14219999313354492,0.06669999659061432,0.019700000062584877,0.2964000105857849,0.2492000013589859,0.0608999989926815,0.6751000285148621
Cre13.g568800.t1.2,Mitochondrion,Mitochondrial transit peptide,Peripheral,0.15230000019073486,0.05510000139474869,0.047600001096725464,0.03009999915957451,0.8833000063896179,0.012400000356137753,0.025200000032782555,0.04969999939203262,0.09709999710321426,0.00139999995008111,0.8443999886512756,0.12319999933242798,0.05460000038146973,0.4156000018119812
Cre13.g568950.t1.1,Cytoplasm,,Soluble,0.7358999848365784,0.23029999434947968,0.24899999797344208,0.061500001698732376,0.43380001187324524,0.03350000083446503,0.26179999113082886,0.04989999905228615,0.18140000104904175,0.0697999969124794,0.26739999651908875,0.23280000686645508,0.0771000012755394,0.7968999743461609
Cre13.g569850.t1.2,Lysosome/Vacuole,Transmembrane domain,Transmembrane,0.29600000381469727,0.04729999974370003,0.03999999910593033,0.5206000208854675,0.10100000351667404,0.015699999406933784,0.37779998779296875,0.6319000124931335,0.38359999656677246,0.007699999958276749,0.06790000200271606,0.963699996471405,0.10719999670982361,0.16660000383853912
Cre13.g570550.t1.2,Plastid,Chloroplast transit peptide,Soluble,0.375,0.14190000295639038,0.08380000293254852,0.04399999976158142,0.3917999863624573,0.9305999875068665,0.028699999675154686,0.059300001710653305,0.11079999804496765,0.2459000051021576,0.41200000047683716,0.07720000296831131,0.054499998688697815,0.8208000063896179
Cre13.g572200.t1.2,Plastid,,Transmembrane,0.13519999384880066,0.032099999487400055,0.18790000677108765,0.1876000016927719,0.24050000309944153,0.9621000289916992,0.10809999704360962,0.09000000357627869,0.054999999701976776,0.041999999433755875,0.2574999928474426,0.955299973487854,0.03669999912381172,0.10890000313520432
Cre13.g572500.t1.2,Cytoplasm,,Soluble,0.7006000280380249,0.33500000834465027,0.17870000004768372,0.13279999792575836,0.22470000386238098,0.1274999976158142,0.04560000076889992,0.03220000118017197,0.04309999942779541,0.03400000184774399,0.3953999876976013,0.20409999787807465,0.12540000677108765,0.7560999989509583
Cre13.g572750.t1.1,Extracellular,Signal peptide,Soluble,0.21539999544620514,0.09589999914169312,0.671500027179718,0.1543000042438507,0.054099999368190765,0.03909999877214432,0.3375999927520752,0.33799999952316284,0.16539999842643738,0.006000000052154064,0.375900000333786,0.13750000298023224,0.11819999665021896,0.8145999908447266
Cre13.g572750.t2.1,Extracellular,Signal peptide,Soluble,0.21539999544620514,0.09589999914169312,0.671500027179718,0.1543000042438507,0.054099999368190765,0.03909999877214432,0.3375999927520752,0.33799999952316284,0.16539999842643738,0.006000000052154064,0.375900000333786,0.13750000298023224,0.11819999665021896,0.8145999908447266
